Empresa;Data;Prestador;Tipo;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Numero_NF;Vencimento_NF
10;2023-08-28;Nf 1418;Outro;2096;16146.0;700.0;29/08/2023;ALTA;1856;APROVADA;1418;14/09/2023
19;2023-08-28;Nf 2023/3767;Outro;2095;16152.0;310.85;29/08/2023;ALTA;1856;APROVADA;2023;31/08/2023
1;2023-08-24;Nf 120;Outro;2058;16126.0;3315.8;24/08/2023;ALTA;1856;APROVADA;120;
1;2023-08-24;;Outro;2059;16213.0;2753.5;15/09/2023;ALTA;1856;APROVADA;;
1;2023-08-24;;Compra;2060;;25672.0;;ALTA;1856;NAO LIBERADA;;
9;2023-08-24;Nf 29;Outro;2078;16137.0;360.0;28/08/2023;ALTA;1856;APROVADA;29;
22;2023-08-24;Nf 7938;Outro;2057;16122.0;300.0;24/08/2023;ALTA;1856;APROVADA;7938;31/08/2023
30;2023-08-24;Nf 1.610;Outro;2074;16124.0;7303.91;24/08/2023;ALTA;1856;APROVADA;1;
601;2023-08-24;;Compra;2075;;1398.0;;ALTA;1856;APROVADA;;
601;2023-08-24;;Compra;2077;;699.0;;ALTA;1856;NAO LIBERADA;;
801;2023-08-24;;Compra;2080;;699.0;;ALTA;1856;APROVADA;;
831;2023-08-24;;Compra;2081;;699.0;;ALTA;1856;APROVADA;;
1;2023-08-23;Nf 2317;Outro;2046;16100.0;900.0;23/08/2023;ALTA;1856;APROVADA;2317;11/09/2023
1;2023-08-23;Nf 2316;Outro;2047;16101.0;2529.55;23/08/2023;ALTA;1856;APROVADA;2316;11/09/2023
1;2023-08-23;Nf 23;Outro;2048;16102.0;750.0;23/08/2023;ALTA;1856;APROVADA;23;
25;2023-08-23;Nf 2023/26;Outro;2050;16104.0;3329.0;23/08/2023;ALTA;1856;APROVADA;2023;
30;2023-08-23;Nf 22;Outro;2049;16103.0;756.0;23/08/2023;ALTA;1856;APROVADA;22;
607;2023-08-23;Nf 8965;Outro;2045;16097.0;105.49;23/08/2023;ALTA;1856;APROVADA;8965;05/09/2023
1;2023-08-22;Nf 9016;Outro;2017;16090.0;1750.0;23/08/2023;ALTA;1856;APROVADA;9016;28/08/2023
1;2023-08-22;Nf 309;Outro;2021;16082.0;390.0;23/08/2023;ALTA;1856;APROVADA;309;31/08/2023
2;2023-08-22;Nf 8923;Outro;2026;16083.0;158.78;23/08/2023;ALTA;1856;APROVADA;8923;05/09/2023
11;2023-08-22;;Compra;2018;16251.0;225.75;05/09/2023;ALTA;1856;APROVADA;;
13;2023-08-22;Nf 1971;Outro;2023;16157.0;210.0;29/08/2023;ALTA;1856;APROVADA;1971;
13;2023-08-22;Pagamento 25/08;Outro;2025;16091.0;985.0;23/08/2023;ALTA;1853;APROVADA;;
14;2023-08-22;Nf 8821;Outro;2024;16088.0;105.85;23/08/2023;ALTA;1856;APROVADA;8821;05/09/2023
30;2023-08-22;A Nf Foi Paga Antecipadamente;Outro;2027;16084.0;2229.28;23/08/2023;ALTA;1856;APROVADA;;
30;2023-08-22;Nf 29.974;Outro;2031;16086.0;2433.9;23/08/2023;ALTA;1856;APROVADA;29;14/09/2023
30;2023-08-22;Nf 999;Outro;2032;16087.0;400.0;23/08/2023;ALTA;1856;APROVADA;999;
605;2023-08-22;Nf 8922;Outro;2028;16085.0;105.85;23/08/2023;ALTA;1856;APROVADA;8922;05/09/2023
801;2023-08-22;Nf 80;Outro;2019;16098.0;8550.0;23/08/2023;ALTA;1856;APROVADA;80;
1;2023-08-21;;Compra;1998;16123.0;111.59;25/08/2023;ALTA;1856;APROVADA;;
1;2023-08-21;;Compra;2006;16099.0;198.0;23/08/2023;ALTA;1856;APROVADA;;
8;2023-08-21;Seguir O Modelo Enviado Por E;Outro;2009;;656.4;;ALTA;1856;APROVADA;;
11;2023-08-21;Vencimento 25/08;Outro;1994;16037.0;750.0;21/08/2023;ALTA;1853;APROVADA;;25/08
13;2023-08-21;Nf 25440;Outro;1999;16047.0;262.53;21/08/2023;ALTA;1856;APROVADA;25440;01/09/2023
13;2023-08-21;Nf 996;Outro;2000;16048.0;1045.63;21/08/2023;ALTA;1856;APROVADA;996;25/08/2023
13;2023-08-21;Nf 997;Outro;2003;16049.0;1110.63;21/08/2023;ALTA;1856;APROVADA;997;25/08/2023
24;2023-08-21;Nf 485;Outro;2004;16050.0;1095.01;21/08/2023;ALTA;1856;APROVADA;485;
25;2023-08-21;Nf 2023/375;Outro;1996;16045.0;650.0;21/08/2023;ALTA;1856;APROVADA;2023;01/09/2023
25;2023-08-21;Nf 2023/217;Outro;2007;16065.0;1290.0;22/08/2023;ALTA;1856;APROVADA;2023;01/09/2023
30;2023-08-21;;Compra;2008;16055.0;42167.0;21/08/2023;ALTA;1856;APROVADA;;
24;2023-08-20;Nf 2023/376;Outro;1995;16039.0;500.0;21/08/2023;ALTA;1856;APROVADA;2023;01/09/2023
24;2023-08-20;Nf 2023/24;Outro;1997;16044.0;1890.0;21/08/2023;ALTA;1856;APROVADA;2023;24/08/2023
1;2023-08-17;Nf 2293;Outro;1971;16019.0;3000.0;17/08/2023;ALTA;1856;APROVADA;2293;01/09/2023
1;2023-08-17;Nf 2295;Outro;1974;16021.0;800.0;17/08/2023;ALTA;1856;APROVADA;2295;01/09/2023
2;2023-08-17;;Compra;1970;16046.0;2231.57;21/08/2023;ALTA;1856;APROVADA;;
5;2023-08-17;Nf 2301;Outro;1979;16017.0;500.0;17/08/2023;ALTA;1856;APROVADA;2301;01/09/2023
22;2023-08-17;Nf 2296;Outro;1976;16022.0;900.0;17/08/2023;ALTA;1856;APROVADA;2296;
23;2023-08-17;Nf 2302;Outro;1980;16018.0;400.0;17/08/2023;ALTA;1856;APROVADA;2302;01/09/2023
25;2023-08-17;Nf 2023/25;Outro;1984;16033.0;2750.0;21/08/2023;ALTA;1856;APROVADA;2023;
402;2023-08-17;Nf 2294;Outro;1973;16020.0;2000.0;17/08/2023;ALTA;1856;APROVADA;2294;01/09/2023
605;2023-08-17;Nf 2300;Outro;1978;16016.0;180.0;17/08/2023;ALTA;1856;APROVADA;2300;01/09/2023
1;2023-08-16;Nf 3;Outro;1960;15993.0;15000.0;16/08/2023;ALTA;1853;APROVADA;3;
1;2023-08-16;Nfs 12;Outro;1962;15994.0;15000.0;16/08/2023;ALTA;1853;APROVADA;;
2;2023-08-16;Nf 2298;Outro;1964;16014.0;250.0;17/08/2023;ALTA;1856;APROVADA;2298;01/09/2023
13;2023-08-16;Nf 11086;Outro;1957;15982.0;460.0;16/08/2023;ALTA;1856;APROVADA;11086;03/09/2023
14;2023-08-16;Nf 2299;Outro;1965;16015.0;270.0;17/08/2023;ALTA;1856;APROVADA;2299;01/09/2023
607;2023-08-16;Nf 2297;Outro;1963;16013.0;180.0;17/08/2023;ALTA;1856;APROVADA;2297;01/09/2023
1;2023-08-15;;Compra;1939;15965.0;6849.6;15/08/2023;ALTA;1853;APROVADA;369609;
30;2023-08-15;Nf 31423;Outro;1951;15981.0;27609.87;16/08/2023;ALTA;1856;APROVADA;31423;21/08/2023
30;2023-08-15;Nf 31422;Outro;1952;15980.0;5953.52;16/08/2023;ALTA;1856;APROVADA;31422;21/08/2023
30;2023-08-15;;Outro;1954;15976.0;127.4;16/08/2023;ALTA;1852;APROVADA;;
1;2023-08-14;;Compra;1915;15947.0;729.0;14/08/2023;NORMAL;1853;APROVADA;396013;
1;2023-08-14;;Compra;1920;16269.0;2050.19;06/09/2023;ALTA;1853;APROVADA;;
1;2023-08-14;Nf 19/A;Outro;1921;15942.0;6400.0;14/08/2023;ALTA;1856;APROVADA;19;
1;2023-08-14;Total Do Pedido R$ 1.763,09;Outro;1924;15967.0;1595.52;15/08/2023;ALTA;1856;APROVADA;;
18;2023-08-14;Nf 363;Outro;1927;15955.0;2120.0;15/08/2023;ALTA;1856;APROVADA;363;
18;2023-08-14;Nf 1018;Outro;1928;15956.0;1980.0;15/08/2023;ALTA;1856;APROVADA;1018;28/08/2023
22;2023-08-14;01 Steamer Atencao  Equipamento 110V;Outro;1923;16548.0;387.9;26/09/2023;ALTA;1856;APROVADA;;
23;2023-08-14;Nf 18;Outro;1922;15943.0;400.0;14/08/2023;ALTA;1856;APROVADA;18;
1;2023-08-11;Nf 19170 Vencimento 28/08;Outro;1909;16140.0;1200.0;28/08/2023;ALTA;1853;APROVADA;19170;28/08
8;2023-08-11;Nf 35 Vencimento 16/08;Outro;1906;15925.0;1964.26;14/08/2023;ALTA;1853;APROVADA;35;16/08
18;2023-08-11;Nf 236 Programar Pagamento Para O Dia 17/08;Outro;1903;15924.0;250.0;14/08/2023;MEDIA;1853;APROVADA;236;
24;2023-08-10;Nf 2023/21 Programar Pagamento 16/08/2023;Outro;1897;15912.0;350.0;10/08/2023;MEDIA;1853;APROVADA;2023;
25;2023-08-10;Nfs 2023/23 Programar Pagamento 16/08;Outro;1891;15970.0;20166.13;15/08/2023;ALTA;1853;APROVADA;;
1;2023-08-09;;Compra;1874;15891.0;282.0;09/08/2023;ALTA;1856;APROVADA;47304;06/09/2023
1;2023-08-09;Nf 183;Outro;1881;16002.0;10270.0;17/08/2023;ALTA;1856;APROVADA;183;
1;2023-08-09;Nf 445256;Outro;1882;15907.0;1032.38;10/08/2023;ALTA;1856;APROVADA;445256;25/08/2023
1;2023-08-09;Nf 444369;Outro;1883;15908.0;34.5;10/08/2023;ALTA;1856;APROVADA;444369;24/09/2023
1;2023-08-09;Nf 75 Vencimento 14/08;Outro;1885;15909.0;7717.2;10/08/2023;ALTA;1853;APROVADA;75;14/08
8;2023-08-09;Nf 471;Outro;1879;15895.0;380.0;09/08/2023;ALTA;1856;APROVADA;471;
9;2023-08-09;Nf 473;Outro;1876;15893.0;200.0;09/08/2023;ALTA;1856;APROVADA;473;
9;2023-08-09;Nf 472;Outro;1877;15894.0;530.0;09/08/2023;ALTA;1856;APROVADA;472;
10;2023-08-09;Nf 139;Outro;1867;15902.0;600.0;10/08/2023;ALTA;1856;APROVADA;139;
10;2023-08-09;Nf 140;Outro;1868;15903.0;600.0;10/08/2023;ALTA;1856;APROVADA;140;
10;2023-08-09;Nf 141;Outro;1869;15904.0;600.0;10/08/2023;ALTA;1856;APROVADA;141;
10;2023-08-09;Nf 142;Outro;1870;15905.0;600.0;10/08/2023;ALTA;1856;APROVADA;142;
10;2023-08-09;Nf 143;Outro;1871;15906.0;600.0;10/08/2023;ALTA;1856;APROVADA;143;
24;2023-08-09;Nf 2323/36;Outro;1873;15887.0;170.0;09/08/2023;ALTA;1856;APROVADA;2323;
25;2023-08-09;Nf 2023/37;Outro;1872;15885.0;120.0;09/08/2023;ALTA;1856;APROVADA;2023;
28;2023-08-09;Nf 184;Outro;1884;15930.0;900.0;14/08/2023;ALTA;1856;APROVADA;184;
30;2023-08-09;Nf 12/ Valor A Ser Pago R$ 1447,18 / Programar Pagamento Para O Dia 15/08.;Outro;1865;15910.0;2894.36;10/08/2023;ALTA;1853;APROVADA;12;
1;2023-08-08;Nf 086;Outro;1855;15875.0;800.0;09/08/2023;ALTA;1856;APROVADA;086;18/08/2023
1;2023-08-08;Nf 375274 Vencimento 24/08/2023;Outro;1856;15900.0;2947.01;10/08/2023;ALTA;1856;APROVADA;375274;24/08/2023
1;2023-08-08;Nf 099 Vencimento 18/08/2023;Outro;1858;15872.0;2425.49;09/08/2023;ALTA;1856;APROVADA;099;18/08/2023
1;2023-08-08;06 Cadeiras Com Rodizio Modelo Padrao Que Utilizamos No Adm Da Nossa Fabrica;Outro;1863;15918.0;2310.0;18/08/2023;ALTA;1856;APROVADA;;
18;2023-08-08;Nf 1011 Vencimento 16/08/2023;Outro;1861;15842.0;360.0;08/08/2023;ALTA;1856;APROVADA;1011;16/08/2023
18;2023-08-08;Nf 1010 Vencimento 25/08/2023;Outro;1862;15843.0;410.4;08/08/2023;ALTA;1856;APROVADA;1010;25/08/2023
30;2023-08-08;Nf 02769 Vencimento 10/08/2023;Outro;1864;15849.0;2180.0;08/08/2023;ALTA;1856;APROVADA;02769;10/08/2023
1;2023-08-07;Nf 980;Outro;1834;15868.0;2175.0;09/08/2023;MEDIA;1856;APROVADA;980;25/08/2023
1;2023-08-07;;Outro;1847;15848.0;67306.84;08/08/2023;ALTA;1856;APROVADA;;
9;2023-08-07;;Compra;1851;15835.0;7.0;08/08/2023;ALTA;1856;APROVADA;000;14/08/2023
19;2023-08-07;;Compra;1849;15938.0;1416.68;14/08/2023;ALTA;1856;APROVADA;;
25;2023-08-07;Nf 2023/197605;Outro;1835;15869.0;266.48;09/08/2023;ALTA;1856;APROVADA;2023;
30;2023-08-07;Nf 4266;Outro;1833;15824.0;2361.95;07/08/2023;ALTA;1856;APROVADA;4266;15/08/2023
22;2023-08-05;Nf 7932;Outro;1832;15827.0;707.0;07/08/2023;MEDIA;1856;APROVADA;7932;21/08/2023
30;2023-08-04;Nf 42032 Vencimento 30/08;Outro;1820;15823.0;4815.0;07/08/2023;MEDIA;1853;APROVADA;42032;30/08
1;2023-08-03;;Outro;1797;15856.0;9956.86;11/08/2023;ALTA;1851;APROVADA;;
1;2023-08-03;;Outro;1798;15874.0;9883.58;11/08/2023;ALTA;1851;APROVADA;;
1;2023-08-03;Nf 303 Vencimento 09/08;Outro;1806;15831.0;8390.03;08/08/2023;ALTA;1853;ATENDIDA;303;09/08
1;2023-08-03;;Compra;1809;15962.0;1350.52;22/08/2023;ALTA;1853;APROVADA;;
1;2023-08-03;;Outro;1811;15847.0;21505.8;08/08/2023;ALTA;1852;ATENDIDA;;
9;2023-08-03;Nf 62476;Outro;1801;15834.0;316.0;08/08/2023;ALTA;1856;APROVADA;62476;10/08/2023
10;2023-08-03;Nf 262;Outro;1807;15837.0;2376.0;08/08/2023;ALTA;1856;APROVADA;262;10/08/2023
11;2023-08-03;Nf 1859 Programar Pagamento 09/08/2023;Outro;1800;15812.0;400.0;03/08/2023;ALTA;1853;APROVADA;1859;
11;2023-08-03;Nf 722 Vencimento/Pagamento 07/08/2023;Outro;1814;15822.0;300.0;07/08/2023;ALTA;1853;APROVADA;722;
18;2023-08-03;Nfs 741 Programar Pagamento Para O Dia 11/08;Outro;1812;15821.0;575.0;07/08/2023;MEDIA;1853;APROVADA;;
25;2023-08-03;Nf 428 Vencimento 11/08;Outro;1792;15807.0;5018.0;03/08/2023;ALTA;1853;APROVADA;428;11/08
25;2023-08-03;Nf 2023/8 Programar Pagamento Para O Dia 01/09;Outro;1796;15800.0;700.0;03/08/2023;MEDIA;1853;APROVADA;2023;
30;2023-08-03;Nf 7537 Vencimento 14/08/2023 Boleto;Outro;1789;15783.0;49.77;03/08/2023;ALTA;1853;APROVADA;7537;14/08/2023
30;2023-08-03;Nf 7536 Vencimento 07/08 Boleto;Outro;1790;15784.0;332.91;03/08/2023;ALTA;1853;APROVADA;7536;07/08
30;2023-08-03;Nf 7548 Vencimento Do Boleto 07/08/2023;Outro;1791;15785.0;326.8;03/08/2023;ALTA;1853;APROVADA;7548;
605;2023-08-03;Nfs 13 Vencimento Do Boleto 10/08/2023;Outro;1795;15808.0;300.0;03/08/2023;ALTA;1853;APROVADA;;
605;2023-08-03;Nf 302  Vencimento 09/08 Boleto;Outro;1805;15830.0;15750.0;08/08/2023;ALTA;1853;ATENDIDA;302;09/08
1;2023-08-02;Nf 270 Vencimento 10/08/2023;Outro;1781;15765.0;250.0;02/08/2023;ALTA;1853;APROVADA;270;10/08/2023
29;2023-08-02;Nf 271 Vencimento 10/08/2023;Outro;1783;15774.0;250.0;02/08/2023;ALTA;1853;APROVADA;271;10/08/2023
30;2023-08-02;Produto Ja Entregue;Produto;1780;15773.0;203.16;02/08/2023;ALTA;1852;APROVADA;65797;
1;2023-08-01;;Outro;1774;15754.0;2686.88;01/08/2023;ALTA;1852;APROVADA;;
1;2023-08-01;;Outro;1779;15762.0;687.88;02/08/2023;ALTA;1852;APROVADA;;
30;2023-08-01;;Outro;1775;15763.0;1719.92;02/08/2023;ALTA;1852;APROVADA;;
1;2023-07-31;Nf 35137;Outro;1771;15756.0;7944.96;01/08/2023;MEDIA;1853;ATENDIDA;35137;
1;2023-07-26;;Outro;1746;15717.0;840.0;31/07/2023;ALTA;1851;APROVADA;;
1;2023-07-26;;Outro;1748;15911.0;1428.11;10/08/2023;ALTA;1853;APROVADA;;
30;2023-07-26;Produto Ja Entregue . Nf 29656;Produto;1749;15726.0;19684.08;27/07/2023;ALTA;1852;APROVADA;29656;
30;2023-07-26;Produto Ja Entregue. Nf 1026;Produto;1750;15741.0;940.0;31/07/2023;ALTA;1852;APROVADA;1026;
30;2023-07-26;Produto Ja Entregue . Nf 7514;Produto;1751;15710.0;232.99;27/07/2023;ALTA;1852;APROVADA;7514;
30;2023-07-26;Produto Ja Entregue. Nf 46150;Produto;1752;15740.0;3270.0;31/07/2023;ALTA;1852;APROVADA;46150;
1;2023-07-25;;Outro;1745;15730.0;9555.55;02/08/2023;ALTA;1851;APROVADA;;
1;2023-07-24;Nf 5743 O Material Ja Foi Entregue;Outro;1743;15690.0;420.21;24/07/2023;MEDIA;1853;APROVADA;5743;
1;2023-07-24;;Outro;1744;15803.0;4136.0;03/08/2023;ALTA;1852;ATENDIDA;;
25;2023-07-24;Nf 473 O Material Foi Entregue;Outro;1742;15694.0;5359.2;25/07/2023;ALTA;1853;APROVADA;473;
25;2023-07-20;Nf 52168;Outro;1733;15701.0;343.76;26/07/2023;ALTA;1853;APROVADA;52168;
1;2023-07-19;;Outro;1725;15719.0;765.0;27/07/2023;ALTA;1853;APROVADA;;
1;2023-07-18;Nf 16717;Outro;1715;15686.0;1001.59;24/07/2023;MEDIA;1853;APROVADA;16717;
1;2023-07-18;Nf 16716;Outro;1716;15687.0;3425.88;24/07/2023;MEDIA;1853;APROVADA;16716;
1;2023-07-18;Nf 13082;Outro;1719;15684.0;1803.63;24/07/2023;MEDIA;1853;APROVADA;13082;
1;2023-07-18;Nf 159;Outro;1721;15689.0;830.0;24/07/2023;MEDIA;1853;APROVADA;159;
1;2023-07-18;Nf 13114;Outro;1722;15693.0;517.21;25/07/2023;MEDIA;1853;APROVADA;13114;
402;2023-07-17;Nf 88;Outro;1713;15688.0;3542.7;24/07/2023;ALTA;1853;APROVADA;88;
13;2023-07-14;Nf 324;Outro;1708;15628.0;6925.0;18/07/2023;MEDIA;1853;APROVADA;324;
1;2023-07-13;Nf 46089;Outro;1697;15611.0;807.0;17/07/2023;ALTA;1853;APROVADA;46089;
1;2023-07-13;;Compra;1701;15648.0;2075.0;19/07/2023;MEDIA;1853;APROVADA;84010;
9;2023-07-13;;Outro;1704;15617.0;53.7;17/07/2023;MEDIA;1853;APROVADA;;
1;2023-07-12;Nf 3794;Outro;1682;15561.0;3210.0;12/07/2023;ALTA;1853;ATENDIDA;3794;
1;2023-07-12;Nf 46765 O Material Ja Foi Entregue;Outro;1683;15570.0;347.4;12/07/2023;MEDIA;1853;APROVADA;46765;
1;2023-07-12;Nf 1591629 O Material Foi Entregue;Outro;1687;15567.0;462.98;12/07/2023;MEDIA;1853;APROVADA;1591629;
1;2023-07-12;;Outro;1688;15706.0;2206.0;26/07/2023;ALTA;1853;APROVADA;;
1;2023-07-12;;Outro;1693;15658.0;491.45;20/07/2023;ALTA;1853;APROVADA;;
30;2023-07-12;;Outro;1686;15578.0;420.0;12/07/2023;MEDIA;1853;APROVADA;;
1;2023-07-10;;Outro;1672;15889.0;654.7;09/08/2023;MEDIA;1853;APROVADA;;
1;2023-07-10;;Outro;1673;15531.0;1559.56;10/07/2023;MEDIA;1853;APROVADA;;
1;2023-07-10;Guarda Sol Tem Que Ser Todo Preto E Tambem Tem Que Servir Como Guarda Chuva;Outro;1674;15592.0;454.58;15/07/2023;ALTA;1851;APROVADA;;
19;2023-07-10;;Outro;1671;15661.0;252.33;20/07/2023;ALTA;1853;APROVADA;;
1;2023-07-07;Nf 15650;Outro;1668;15526.0;1366.0;10/07/2023;ALTA;1853;APROVADA;15650;
1;2023-07-06;;Compra;1664;15562.0;3845.48;21/07/2023;ALTA;1851;APROVADA;;
30;2023-07-06;;Outro;1665;15523.0;77928.0;10/07/2023;ALTA;1852;ATENDIDA;;
2;2023-07-04;;Outro;1655;;7308.0;;ALTA;1853;APROVADA;;
25;2023-07-04;;Outro;1656;15488.0;431.99;05/07/2023;MEDIA;1853;APROVADA;;
1;2023-07-03;;Outro;1643;15498.0;415.2;05/07/2023;ALTA;1853;APROVADA;;
1;2023-07-03;;Outro;1645;15537.0;7162.18;11/07/2023;ALTA;1853;APROVADA;;
1;2023-07-03;;Outro;1646;15540.0;14474.62;11/07/2023;ALTA;1851;APROVADA;;
1;2023-07-03;Nf 17821;Outro;1648;15473.0;69210.01;03/07/2023;ALTA;1853;APROVADA;17821;
1;2023-06-30;Nf 4680 Material Ja Foi Entregue;Outro;1640;15471.0;438.08;03/07/2023;NORMAL;1852;APROVADA;4680;
1;2023-06-29;;Outro;1629;15646.0;1166.48;19/07/2023;ALTA;1853;APROVADA;;
30;2023-06-29;Nf 29174;Outro;1631;15449.0;811.3;29/06/2023;ALTA;1853;APROVADA;29174;
1;2023-06-28;Nf 5694 O Material Ja Foi Entregue;Outro;1621;15431.0;797.69;28/06/2023;ALTA;1853;APROVADA;5694;
1;2023-06-28;Nf 157303 O Material Ja Foi Entregue;Outro;1624;15432.0;270.0;28/06/2023;NORMAL;1853;APROVADA;157303;
11;2023-06-28;;Outro;1622;15430.0;560.0;28/06/2023;MEDIA;1853;APROVADA;;
24;2023-06-28;;Outro;1623;15525.0;397.42;10/07/2023;ALTA;1853;APROVADA;;
30;2023-06-28;;Outro;1626;15535.0;16458.0;11/07/2023;ALTA;1853;APROVADA;;
5;2023-06-26;Nf 1185 O Material Ja Foi Entregue;Outro;1606;15423.0;895.72;27/06/2023;ALTA;1853;APROVADA;1185;
13;2023-06-26;Nf 1184 O Material Ja Foi Entregue;Outro;1608;15425.0;771.0;27/06/2023;MEDIA;1853;APROVADA;1184;
30;2023-06-26;Nf 7243 O Material Foi Entregue;Outro;1598;15422.0;244.23;27/06/2023;ALTA;1853;APROVADA;7243;
605;2023-06-26;Nf 1186 O Material Ja Foi Entregue;Outro;1611;15424.0;310.0;27/06/2023;MEDIA;1853;APROVADA;1186;
1;2023-06-23;;Compra;1595;15517.0;117.06;10/07/2023;ALTA;1853;APROVADA;;
18;2023-06-22;Nf 357 O Material Ja Foi Entregue;Outro;1582;15414.0;1330.0;26/06/2023;NORMAL;1853;APROVADA;357;
1;2023-06-21;Nf 113 O Material Ja Foi Entregue;Outro;1565;15397.0;970.0;22/06/2023;MEDIA;1853;APROVADA;113;
13;2023-06-21;Nf 299;Outro;1562;15396.0;27650.0;22/06/2023;ALTA;1853;ATENDIDA;299;
24;2023-06-21;;Outro;1567;15525.0;699.0;10/07/2023;ALTA;1853;APROVADA;;
30;2023-06-21;Nf 998 O Material Ja Foi Entregue;Outro;1560;15398.0;420.0;22/06/2023;MEDIA;1853;APROVADA;998;
30;2023-06-21;Nf 7366 O Material Foi Entregue;Outro;1561;15421.0;18.99;27/06/2023;ALTA;1853;APROVADA;7366;
1;2023-06-19;;Outro;1549;15388.0;9831.48;26/06/2023;ALTA;1851;APROVADA;;
1;2023-06-19;;Outro;1550;15388.0;9978.33;26/06/2023;ALTA;1851;APROVADA;;
1;2023-06-19;;Outro;1552;15440.0;798.0;29/06/2023;ALTA;1851;APROVADA;;
1;2023-06-19;;Compra;1553;15936.0;1099.0;14/08/2023;ALTA;1853;APROVADA;;
1;2023-06-19;;Outro;1554;15434.0;1782.0;28/06/2023;ALTA;1853;APROVADA;;
28;2023-06-19;Nf 964 O Material Sera Entregue;Outro;1555;15368.0;8499.99;20/06/2023;NORMAL;1853;APROVADA;964;
28;2023-06-16;Nf 13363 O Material Ja Foi Entregue;Outro;1542;15354.0;1060.0;19/06/2023;MEDIA;1853;APROVADA;13363;
402;2023-06-16;;Outro;1546;15437.0;596.0;28/06/2023;ALTA;1853;APROVADA;;
1;2023-06-15;;Outro;1532;15352.0;378.0;19/06/2023;ALTA;1853;APROVADA;;
1;2023-06-15;;Outro;1533;15334.0;2573.5;05/07/2023;ALTA;1853;APROVADA;;
22;2023-06-15;;Outro;1539;15382.0;119.0;21/06/2023;ALTA;1853;APROVADA;;
1;2023-06-12;;Outro;1522;15362.0;4165.01;19/06/2023;ALTA;1853;APROVADA;;
1;2023-06-09;Nf 255 O Material Ja Foi Entregue;Outro;1512;15277.0;1198.0;09/06/2023;MEDIA;1853;APROVADA;255;
5;2023-06-09;Nf 9 O Material Sera Entregue Em Breve;Outro;1511;15276.0;1200.94;09/06/2023;ALTA;1853;APROVADA;9;
19;2023-06-09;;Outro;1513;15349.0;119.25;19/06/2023;ALTA;1853;APROVADA;;
19;2023-06-07;;Outro;1508;15381.0;2390.0;21/06/2023;ALTA;1853;ATENDIDA;;
24;2023-06-07;;Outro;1493;15380.0;172.99;21/06/2023;ALTA;1853;APROVADA;;
25;2023-06-07;;Outro;1499;15370.0;1379.67;20/06/2023;ALTA;1853;APROVADA;;
25;2023-06-07;Nf 2341 O Material Ja Foi Entregue;Outro;1501;15264.0;119.0;07/06/2023;NORMAL;1853;APROVADA;2341;
28;2023-06-07;;Outro;1494;15267.0;13600.0;07/06/2023;ALTA;1853;NAO LIBERADA;;
28;2023-06-07;Nf 13356 O Material Ja Foi Entregue;Outro;1503;15265.0;2160.0;07/06/2023;NORMAL;1853;APROVADA;13356;
1;2023-06-06;Nf 830 O Material Ja Foi Entregue;Outro;1484;15253.0;160.0;06/06/2023;NORMAL;1853;APROVADA;830;
1;2023-06-06;;Outro;1485;15251.0;902.85;06/06/2023;ALTA;1853;APROVADA;;
25;2023-06-06;Nf 276473 O Material Ja Foi Entregue;Outro;1491;15254.0;98.0;06/06/2023;NORMAL;1853;APROVADA;276473;
1;2023-06-05;Nf 4661 O Material Ja Foi Entregue;Outro;1476;15241.0;114.12;05/06/2023;ALTA;1853;APROVADA;4661;
1;2023-06-05;Nf 46107 O Material Ja Foi Entregue;Outro;1478;15252.0;930.0;06/06/2023;NORMAL;1853;APROVADA;46107;
1;2023-06-05;;Outro;1482;15259.0;8721.46;12/06/2023;ALTA;1851;APROVADA;;
605;2023-06-01;Nf 1174 O Material Ja Foi Entregue;Outro;1447;15205.0;727.27;01/06/2023;MEDIA;1853;APROVADA;1174;
30;2023-05-31;Mercadoria Entregue;Outro;1442;15189.0;232.68;31/05/2023;ALTA;1852;APROVADA;7243;
30;2023-05-31;Material Entregue Na Loja Matarazzo. Nf 745;Outro;1445;15206.0;6081.37;01/06/2023;NORMAL;1852;APROVADA;745;
30;2023-05-31;Material Entregue Na Loja Matarazzo. Nf 745;Outro;1446;15206.0;6081.37;01/06/2023;NORMAL;1852;APROVADA;745;
5;2023-05-30;Nf 1172 O Material Ja Foi Entregue;Outro;1431;15183.0;336.0;30/05/2023;MEDIA;1853;APROVADA;1172;
30;2023-05-30;;Compra;1434;15191.0;3687.5;31/05/2023;NORMAL;1852;APROVADA;33705;
30;2023-05-30;Mercadoria Ja Entregue;Outro;1435;15192.0;7930.82;31/05/2023;ALTA;1852;APROVADA;33645;
30;2023-05-30;Material Ja Entregue. Nf 33645;Outro;1436;15192.0;7930.82;31/05/2023;ALTA;1852;APROVADA;33645;
22;2023-05-29;Nf 736 O Material Ja Foi Instalado;Outro;1429;15172.0;1235.78;29/05/2023;MEDIA;1853;APROVADA;736;
1;2023-05-25;Nf 5667 O Material Ja Foi Entregue;Outro;1425;15177.0;2390.76;30/05/2023;MEDIA;1853;APROVADA;5667;
10;2023-05-25;;Outro;1426;;6802.6;;;1853;APROVADA;;
